image_path,mask_path
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI292-IOP-0877-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI292-IOP-0877-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI470-IOP-1030-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI470-IOP-1030-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI098-Guys-0745-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI098-Guys-0745-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI140-Guys-0787-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI140-Guys-0787-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI131-HH-1527-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI131-HH-1527-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_121/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_121/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI394-Guys-0940-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI394-Guys-0940-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI642-Guys-1104-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI642-Guys-1104-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI157-Guys-0816-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI157-Guys-0816-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI192-Guys-0878-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI192-Guys-0878-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI321-Guys-0903-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI321-Guys-0903-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_110/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_110/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_24/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_24/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_117/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_117/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI390-Guys-0931-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI390-Guys-0931-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_111/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_111/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_138/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_138/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_150/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_150/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI089-Guys-0757-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI089-Guys-0757-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI256-HH-1723-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI256-HH-1723-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_144/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_144/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_112/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_112/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_116/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_116/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI014-HH-1236-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI014-HH-1236-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_123/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_123/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI382-IOP-1135-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI382-IOP-1135-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI473-IOP-1137-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI473-IOP-1137-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_15/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_15/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI399-Guys-0966-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI399-Guys-0966-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI254-HH-1705-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI254-HH-1705-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI407-Guys-0964-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI407-Guys-0964-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI156-Guys-0837-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI156-Guys-0837-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI288-Guys-0879-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI288-Guys-0879-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI280-HH-1860-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI280-HH-1860-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI428-Guys-0996-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI428-Guys-0996-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI434-IOP-1010-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI434-IOP-1010-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI500-Guys-1017-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI500-Guys-1017-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_131/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_131/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI236-Guys-0817-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI236-Guys-0817-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI261-HH-1704-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI261-HH-1704-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI593-Guys-1109-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI593-Guys-1109-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_23/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_23/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_126/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_126/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI531-Guys-1057-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI531-Guys-1057-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI460-Guys-0999-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI460-Guys-0999-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI569-Guys-1101-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI569-Guys-1101-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_151/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_151/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI533-Guys-1066-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI533-Guys-1066-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI373-IOP-0967-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI373-IOP-0967-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI159-HH-1549-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI159-HH-1549-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_118/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_118/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI532-IOP-1145-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI532-IOP-1145-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI038-Guys-0729-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI038-Guys-0729-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI027-Guys-0710-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI027-Guys-0710-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_18/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_18/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_115/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_115/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI077-Guys-0752-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI077-Guys-0752-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_17/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_17/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_22/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_22/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI104-HH-1450-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI104-HH-1450-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI135-Guys-0779-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI135-Guys-0779-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_145/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_145/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI017-Guys-0698-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI017-Guys-0698-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI350-Guys-0908-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI350-Guys-0908-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI180-HH-1605-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI180-HH-1605-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI479-Guys-1034-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI479-Guys-1034-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI518-HH-2239-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI518-HH-2239-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_140/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_140/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI269-Guys-0839-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI269-Guys-0839-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI277-HH-1770-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI277-HH-1770-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_120/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_120/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_109/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_109/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_106/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_106/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI045-Guys-0713-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI045-Guys-0713-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_129/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_129/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI040-Guys-0724-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI040-Guys-0724-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI406-Guys-0963-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI406-Guys-0963-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI043-Guys-0714-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI043-Guys-0714-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI294-IOP-0868-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI294-IOP-0868-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_128/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_128/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI230-IOP-0869-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI230-IOP-0869-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI186-Guys-0796-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI186-Guys-0796-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI194-Guys-0818-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI194-Guys-0818-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI030-Guys-0708-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI030-Guys-0708-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI041-Guys-0706-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI041-Guys-0706-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI074-Guys-0771-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI074-Guys-0771-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI253-HH-1694-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI253-HH-1694-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI433-IOP-0989-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI433-IOP-0989-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI646-HH-2653-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI646-HH-2653-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_114/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_114/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_101/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_101/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI259-HH-1804-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI259-HH-1804-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI146-HH-1389-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI146-HH-1389-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI436-HH-2153-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI436-HH-2153-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_26/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_26/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_19/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/infant_t1_19/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_142/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_142/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI051-HH-1328-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI051-HH-1328-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_122/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_122/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI488-Guys-1015-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI488-Guys-1015-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI058-Guys-0726-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI058-Guys-0726-T1/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_132/image.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/asl_t1_132/mask_GT.nii.gz
/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI037-Guys-0704-T1/raw.nii.gz,/home/andresousa615/rempe/mede_code/processed_datasets/processed_datasets/treino/IXI037-Guys-0704-T1/mask_GT.nii.gz
